# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-20)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P0AE74|2.A.47.3.2	2.A.47.3.2	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|P0AE74|2.A.47.3.2	26.442	2.81e-23	102	84	gnl|DSMZ|unitig_0|quiver_consensus	2565030	2566241	transporter
gnl|TC-DB|P0AE74|2.A.47.3.2	2.A.47.3.2	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|P0AE74|2.A.47.3.2	26.442	2.81e-23	102	84	gnl|DSMZ|unitig_0|quiver_consensus	2565030	2566241	transporter
gnl|TC-DB|Q6D017|2.A.47.3.4	2.A.47.3.4	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|Q6D017|2.A.47.3.4	26.355	7.75e-20	91.3	83	gnl|DSMZ|unitig_0|quiver_consensus	2565249	2566439	transporter
gnl|TC-DB|Q9KNE0|2.A.47.5.2	2.A.47.5.2	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|Q9KNE0|2.A.47.5.2	24.684	8.71e-11	62.4	94	gnl|DSMZ|unitig_0|quiver_consensus	2565060	2566439	transporter
gnl|TC-DB|Q9KNE0|2.A.47.5.2	2.A.47.5.2	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q9KNE0|2.A.47.5.2	24.684	8.71e-11	62.4	94	gnl|DSMZ|unitig_0|quiver_consensus	2565060	2566439	transporter
gnl|TC-DB|Q9KNE0|2.A.47.5.2	2.A.47.5.2	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q9KNE0|2.A.47.5.2	24.684	8.71e-11	62.4	94	gnl|DSMZ|unitig_0|quiver_consensus	2565060	2566439	transporter
gnl|TC-DB|Q9KNE0|2.A.47.5.2	2.A.47.5.2	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|Q9KNE0|2.A.47.5.2	24.684	8.71e-11	62.4	94	gnl|DSMZ|unitig_0|quiver_consensus	2565060	2566439	transporter
gnl|TC-DB|Q9KNE0|2.A.47.5.2	2.A.47.5.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KNE0|2.A.47.5.2	24.684	8.71e-11	62.4	94	gnl|DSMZ|unitig_0|quiver_consensus	2565060	2566439	transporter
gnl|TC-DB|Q9KNE0|2.A.47.5.2	2.A.47.5.2	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q9KNE0|2.A.47.5.2	24.684	8.71e-11	62.4	94	gnl|DSMZ|unitig_0|quiver_consensus	2565060	2566439	transporter
gnl|TC-DB|C4IN73|2.A.49.2.14	2.A.49.2.14	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|C4IN73|2.A.49.2.14	75.289	0.0	598	100	gnl|DSMZ|unitig_0|quiver_consensus	3681796	3683091	transporter
gnl|TC-DB|P39579|2.A.50.2.1	2.A.50.2.1	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P39579|2.A.50.2.1	37.097	0.72	25.8	76	gnl|DSMZ|unitig_0|quiver_consensus	561203	561033	transporter
gnl|TC-DB|A0L3E7|2.A.51.1.4	2.A.51.1.4	chromate	EX_cpd11595_e0	rxn05526,rxn13686	gnl|TC-DB|A0L3E7|2.A.51.1.4	71.491	0.0	628	99	gnl|DSMZ|unitig_0|quiver_consensus	4047603	4046236	transporter
gnl|TC-DB|Q73LW8|2.A.51.1.6	2.A.51.1.6	chromate	EX_cpd11595_e0	rxn05526,rxn13686	gnl|TC-DB|Q73LW8|2.A.51.1.6	27.219	1.24e-12	63.5	85	gnl|DSMZ|unitig_0|quiver_consensus	4047540	4047034	transporter
gnl|TC-DB|B1VCG0|2.A.51.1.7	2.A.51.1.7	chromate	EX_cpd11595_e0	rxn05526,rxn13686	gnl|TC-DB|B1VCG0|2.A.51.1.7	27.479	5.66e-20	90.5	81	gnl|DSMZ|unitig_0|quiver_consensus	4047531	4046476	transporter
gnl|TC-DB|Q0P7I2|2.A.53.1.12	2.A.53.1.12	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q0P7I2|2.A.53.1.12	26.984	3.34e-47	178	87	gnl|DSMZ|unitig_0|quiver_consensus	3323882	3325525	transporter
gnl|TC-DB|P53391|2.A.53.1.3	2.A.53.1.3	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P53391|2.A.53.1.3	25.926	3.55e-40	157	84	gnl|DSMZ|unitig_0|quiver_consensus	3323954	3325567	transporter
gnl|TC-DB|P53393|2.A.53.1.4	2.A.53.1.4	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P53393|2.A.53.1.4	28.571	2.70e-48	181	90	gnl|DSMZ|unitig_0|quiver_consensus	3323939	3325558	transporter
gnl|TC-DB|Q02920|2.A.53.1.5	2.A.53.1.5	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q02920|2.A.53.1.5	27.818	5.78e-33	131	85	gnl|DSMZ|unitig_0|quiver_consensus	3323897	3325066	transporter
gnl|TC-DB|Q9MAX3|2.A.53.1.6	2.A.53.1.6	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q9MAX3|2.A.53.1.6	28.868	3.34e-42	162	86	gnl|DSMZ|unitig_0|quiver_consensus	3323954	3325465	transporter
gnl|TC-DB|Q9SAY1|2.A.53.1.7	2.A.53.1.7	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q9SAY1|2.A.53.1.7	29.159	2.26e-42	163	86	gnl|DSMZ|unitig_0|quiver_consensus	3323954	3325546	transporter
gnl|TC-DB|A8J6J0|2.A.53.1.8	2.A.53.1.8	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|A8J6J0|2.A.53.1.8	28.990	3.79e-49	186	80	gnl|DSMZ|unitig_0|quiver_consensus	3323948	3325645	transporter
gnl|TC-DB|P50443|2.A.53.2.1	2.A.53.2.1	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P50443|2.A.53.2.1	23.576	1.74e-23	105	84	gnl|DSMZ|unitig_0|quiver_consensus	3323963	3325582	transporter
gnl|TC-DB|P50443|2.A.53.2.1	2.A.53.2.1	cyanate	EX_cpd01015_e0	rxn08278,rxn10132	gnl|TC-DB|P50443|2.A.53.2.1	23.576	1.74e-23	105	84	gnl|DSMZ|unitig_0|quiver_consensus	3323963	3325582	transporter
gnl|TC-DB|P50443|2.A.53.2.1	2.A.53.2.1	oxalate	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|P50443|2.A.53.2.1	23.576	1.74e-23	105	84	gnl|DSMZ|unitig_0|quiver_consensus	3323963	3325582	transporter
gnl|TC-DB|P50443|2.A.53.2.1	2.A.53.2.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P50443|2.A.53.2.1	23.576	1.74e-23	105	84	gnl|DSMZ|unitig_0|quiver_consensus	3323963	3325582	transporter
gnl|TC-DB|P50443|2.A.53.2.1	2.A.53.2.1	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P50443|2.A.53.2.1	23.576	1.74e-23	105	84	gnl|DSMZ|unitig_0|quiver_consensus	3323963	3325582	transporter
gnl|TC-DB|Q9H2B4|2.A.53.2.16	2.A.53.2.16	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q9H2B4|2.A.53.2.16	23.455	1.03e-21	99.0	90	gnl|DSMZ|unitig_0|quiver_consensus	3323948	3325570	transporter
gnl|TC-DB|Q9H2B4|2.A.53.2.16	2.A.53.2.16	oxalate	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|Q9H2B4|2.A.53.2.16	23.455	1.03e-21	99.0	90	gnl|DSMZ|unitig_0|quiver_consensus	3323948	3325570	transporter
gnl|TC-DB|Q9H2B4|2.A.53.2.16	2.A.53.2.16	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q9H2B4|2.A.53.2.16	23.455	1.03e-21	99.0	90	gnl|DSMZ|unitig_0|quiver_consensus	3323948	3325570	transporter
gnl|TC-DB|P45380|2.A.53.2.2	2.A.53.2.2	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P45380|2.A.53.2.2	25.158	1.05e-28	121	89	gnl|DSMZ|unitig_0|quiver_consensus	3323948	3325564	transporter
gnl|TC-DB|Q8TE54|2.A.53.2.6	2.A.53.2.6	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q8TE54|2.A.53.2.6	18.954	3.38e-16	80.9	93	gnl|DSMZ|unitig_0|quiver_consensus	3323954	3325582	transporter
gnl|TC-DB|Q8TE54|2.A.53.2.6	2.A.53.2.6	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q8TE54|2.A.53.2.6	18.954	3.38e-16	80.9	93	gnl|DSMZ|unitig_0|quiver_consensus	3323954	3325582	transporter
gnl|TC-DB|Q8TE54|2.A.53.2.6	2.A.53.2.6	oxalate	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|Q8TE54|2.A.53.2.6	18.954	3.38e-16	80.9	93	gnl|DSMZ|unitig_0|quiver_consensus	3323954	3325582	transporter
gnl|TC-DB|Q8TE54|2.A.53.2.6	2.A.53.2.6	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q8TE54|2.A.53.2.6	18.954	3.38e-16	80.9	93	gnl|DSMZ|unitig_0|quiver_consensus	3323954	3325582	transporter
gnl|TC-DB|O07488|2.A.53.3.1	2.A.53.3.1	L-lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|O07488|2.A.53.3.1	41.841	9.81e-95	312	98	gnl|DSMZ|unitig_0|quiver_consensus	865612	867042	transporter
gnl|TC-DB|O07488|2.A.53.3.1	2.A.53.3.1	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|O07488|2.A.53.3.1	41.841	9.81e-95	312	98	gnl|DSMZ|unitig_0|quiver_consensus	865612	867042	transporter
gnl|TC-DB|O07488|2.A.53.3.1	2.A.53.3.1	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|O07488|2.A.53.3.1	41.841	9.81e-95	312	98	gnl|DSMZ|unitig_0|quiver_consensus	865612	867042	transporter
gnl|TC-DB|O07488|2.A.53.3.1	2.A.53.3.1	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|O07488|2.A.53.3.1	41.841	9.81e-95	312	98	gnl|DSMZ|unitig_0|quiver_consensus	865612	867042	transporter
gnl|TC-DB|O07488|2.A.53.3.1	2.A.53.3.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|O07488|2.A.53.3.1	41.841	9.81e-95	312	98	gnl|DSMZ|unitig_0|quiver_consensus	865612	867042	transporter
gnl|TC-DB|O07488|2.A.53.3.1	2.A.53.3.1	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|O07488|2.A.53.3.1	41.841	9.81e-95	312	98	gnl|DSMZ|unitig_0|quiver_consensus	865612	867042	transporter
gnl|TC-DB|O07488|2.A.53.3.1	2.A.53.3.1	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|O07488|2.A.53.3.1	41.841	9.81e-95	312	98	gnl|DSMZ|unitig_0|quiver_consensus	865612	867042	transporter
gnl|TC-DB|O07488|2.A.53.3.1	2.A.53.3.1	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|O07488|2.A.53.3.1	41.841	9.81e-95	312	98	gnl|DSMZ|unitig_0|quiver_consensus	865612	867042	transporter
gnl|TC-DB|P0AFR2|2.A.53.3.11	2.A.53.3.11	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|P0AFR2|2.A.53.3.11	27.907	2.14e-15	77.8	92	gnl|DSMZ|unitig_0|quiver_consensus	865567	866997	transporter
gnl|TC-DB|P0AFR2|2.A.53.3.11	2.A.53.3.11	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|P0AFR2|2.A.53.3.11	27.907	2.14e-15	77.8	92	gnl|DSMZ|unitig_0|quiver_consensus	865567	866997	transporter
gnl|TC-DB|P0AFR2|2.A.53.3.11	2.A.53.3.11	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|P0AFR2|2.A.53.3.11	27.907	2.14e-15	77.8	92	gnl|DSMZ|unitig_0|quiver_consensus	865567	866997	transporter
gnl|TC-DB|Q1J2S8|2.A.53.3.13	2.A.53.3.13	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q1J2S8|2.A.53.3.13	43.277	4.22e-82	276	94	gnl|DSMZ|unitig_0|quiver_consensus	865618	867042	transporter
gnl|TC-DB|Q7U617|2.A.53.3.2	2.A.53.3.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q7U617|2.A.53.3.2	26.654	2.26e-21	97.1	92	gnl|DSMZ|unitig_0|quiver_consensus	865600	867012	transporter
gnl|TC-DB|B9LBX9|2.A.53.3.4	2.A.53.3.4	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|B9LBX9|2.A.53.3.4	25.693	4.07e-20	94.0	75	gnl|DSMZ|unitig_0|quiver_consensus	3323966	3325552	transporter
gnl|TC-DB|A1JRS3|2.A.53.3.9	2.A.53.3.9	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|A1JRS3|2.A.53.3.9	29.341	2.66e-17	84.0	87	gnl|DSMZ|unitig_0|quiver_consensus	49875	48505	transporter
gnl|TC-DB|P72770|2.A.53.4.1	2.A.53.4.1	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P72770|2.A.53.4.1	33.821	4.50e-64	226	97	gnl|DSMZ|unitig_0|quiver_consensus	3323948	3325585	transporter
gnl|TC-DB|P71997|2.A.53.4.2	2.A.53.4.2	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P71997|2.A.53.4.2	40.827	5.85e-105	345	99	gnl|DSMZ|unitig_0|quiver_consensus	3323906	3325570	transporter
gnl|TC-DB|P38778|2.A.55.1.2	2.A.55.1.2	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P38778|2.A.55.1.2	37.198	1.58e-50	185	75	gnl|DSMZ|unitig_0|quiver_consensus	4381958	4380816	transporter
gnl|TC-DB|P38778|2.A.55.1.2	2.A.55.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P38778|2.A.55.1.2	37.198	1.58e-50	185	75	gnl|DSMZ|unitig_0|quiver_consensus	4381958	4380816	transporter
gnl|TC-DB|Q10177|2.A.55.1.4	2.A.55.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|Q10177|2.A.55.1.4	34.606	1.14e-47	176	77	gnl|DSMZ|unitig_0|quiver_consensus	4381958	4380828	transporter
gnl|TC-DB|H2ETP6|2.A.55.1.5	2.A.55.1.5	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|H2ETP6|2.A.55.1.5	34.491	1.26e-55	201	75	gnl|DSMZ|unitig_0|quiver_consensus	4382036	4380828	transporter
gnl|TC-DB|H2ETP6|2.A.55.1.5	2.A.55.1.5	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|H2ETP6|2.A.55.1.5	34.491	1.26e-55	201	75	gnl|DSMZ|unitig_0|quiver_consensus	4382036	4380828	transporter
gnl|TC-DB|H2ETP6|2.A.55.1.5	2.A.55.1.5	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|H2ETP6|2.A.55.1.5	34.491	1.26e-55	201	75	gnl|DSMZ|unitig_0|quiver_consensus	4382036	4380828	transporter
gnl|TC-DB|A6YPU3|2.A.55.2.14	2.A.55.2.1	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|A6YPU3|2.A.55.2.14	38.741	1.18e-75	258	80	gnl|DSMZ|unitig_0|quiver_consensus	4381961	4380750	transporter
gnl|TC-DB|A6YPU3|2.A.55.2.14	2.A.55.2.1	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|A6YPU3|2.A.55.2.14	38.741	1.18e-75	258	80	gnl|DSMZ|unitig_0|quiver_consensus	4381961	4380750	transporter
gnl|TC-DB|A6YPU3|2.A.55.2.14	2.A.55.2.1	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|A6YPU3|2.A.55.2.14	38.741	1.18e-75	258	80	gnl|DSMZ|unitig_0|quiver_consensus	4381961	4380750	transporter
gnl|TC-DB|A6YPU3|2.A.55.2.14	2.A.55.2.1	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|A6YPU3|2.A.55.2.14	38.741	1.18e-75	258	80	gnl|DSMZ|unitig_0|quiver_consensus	4381961	4380750	transporter
gnl|TC-DB|A6YPU3|2.A.55.2.14	2.A.55.2.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|A6YPU3|2.A.55.2.14	38.741	1.18e-75	258	80	gnl|DSMZ|unitig_0|quiver_consensus	4381961	4380750	transporter
gnl|TC-DB|A6YPU3|2.A.55.2.14	2.A.55.2.1	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|A6YPU3|2.A.55.2.14	38.741	1.18e-75	258	80	gnl|DSMZ|unitig_0|quiver_consensus	4381961	4380750	transporter
gnl|TC-DB|A6YPU3|2.A.55.2.14	2.A.55.2.1	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|A6YPU3|2.A.55.2.14	38.741	1.18e-75	258	80	gnl|DSMZ|unitig_0|quiver_consensus	4381961	4380750	transporter
gnl|TC-DB|A6YPU3|2.A.55.2.14	2.A.55.2.14	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|A6YPU3|2.A.55.2.14	38.741	1.18e-75	258	80	gnl|DSMZ|unitig_0|quiver_consensus	4381961	4380750	transporter
gnl|TC-DB|A6YPU3|2.A.55.2.14	2.A.55.2.14	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|A6YPU3|2.A.55.2.14	38.741	1.18e-75	258	80	gnl|DSMZ|unitig_0|quiver_consensus	4381961	4380750	transporter
gnl|TC-DB|A6YPU3|2.A.55.2.14	2.A.55.2.14	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|A6YPU3|2.A.55.2.14	38.741	1.18e-75	258	80	gnl|DSMZ|unitig_0|quiver_consensus	4381961	4380750	transporter
gnl|TC-DB|Q21434|2.A.55.2.16	2.A.55.2.16	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q21434|2.A.55.2.16	32.192	1.32e-55	201	78	gnl|DSMZ|unitig_0|quiver_consensus	4381973	4380744	transporter
gnl|TC-DB|Q21434|2.A.55.2.16	2.A.55.2.16	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q21434|2.A.55.2.16	32.192	1.32e-55	201	78	gnl|DSMZ|unitig_0|quiver_consensus	4381973	4380744	transporter
gnl|TC-DB|Q21434|2.A.55.2.16	2.A.55.2.16	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|Q21434|2.A.55.2.16	32.192	1.32e-55	201	78	gnl|DSMZ|unitig_0|quiver_consensus	4381973	4380744	transporter
gnl|TC-DB|Q9FN18|2.A.55.2.18	2.A.55.2.18	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q9FN18|2.A.55.2.18	36.967	6.24e-74	253	81	gnl|DSMZ|unitig_0|quiver_consensus	4381979	4380741	transporter
gnl|TC-DB|Q9FN18|2.A.55.2.18	2.A.55.2.18	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q9FN18|2.A.55.2.18	36.967	6.24e-74	253	81	gnl|DSMZ|unitig_0|quiver_consensus	4381979	4380741	transporter
gnl|TC-DB|Q9FN18|2.A.55.2.18	2.A.55.2.18	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q9FN18|2.A.55.2.18	36.967	6.24e-74	253	81	gnl|DSMZ|unitig_0|quiver_consensus	4381979	4380741	transporter
gnl|TC-DB|Q9FN18|2.A.55.2.18	2.A.55.2.18	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|Q9FN18|2.A.55.2.18	36.967	6.24e-74	253	81	gnl|DSMZ|unitig_0|quiver_consensus	4381979	4380741	transporter
gnl|TC-DB|Q8H4H5|2.A.55.2.19	2.A.55.2.19	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q8H4H5|2.A.55.2.19	37.046	3.21e-67	234	76	gnl|DSMZ|unitig_0|quiver_consensus	4381958	4380744	transporter
gnl|TC-DB|Q8LKG7|2.A.55.2.20	2.A.55.2.20	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q8LKG7|2.A.55.2.20	50.474	2.77e-94	312	82	gnl|DSMZ|unitig_0|quiver_consensus	4382006	4380750	transporter
gnl|TC-DB|Q8LKG7|2.A.55.2.20	2.A.55.2.20	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q8LKG7|2.A.55.2.20	50.474	2.77e-94	312	82	gnl|DSMZ|unitig_0|quiver_consensus	4382006	4380750	transporter
gnl|TC-DB|Q8LKG7|2.A.55.2.20	2.A.55.2.20	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q8LKG7|2.A.55.2.20	50.474	2.77e-94	312	82	gnl|DSMZ|unitig_0|quiver_consensus	4382006	4380750	transporter
gnl|TC-DB|Q8LKG7|2.A.55.2.20	2.A.55.2.20	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q8LKG7|2.A.55.2.20	50.474	2.77e-94	312	82	gnl|DSMZ|unitig_0|quiver_consensus	4382006	4380750	transporter
gnl|TC-DB|Q8LKG7|2.A.55.2.20	2.A.55.2.20	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|Q8LKG7|2.A.55.2.20	50.474	2.77e-94	312	82	gnl|DSMZ|unitig_0|quiver_consensus	4382006	4380750	transporter
gnl|TC-DB|P49279|2.A.55.2.3	2.A.55.2.3	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|P49279|2.A.55.2.3	33.787	1.02e-56	204	80	gnl|DSMZ|unitig_0|quiver_consensus	4381979	4380744	transporter
