"","gene","rxn","name","ec","tc","qseqid","pident","evalue","bitscore","qcovs","stitle","sstart","send","pathway","status","pathway.status","complex","exception","complex.status","seed","rm","itmp"
"11168","gnl_DSMZ_unitig_0_quiver_consensus_1567961:1566486","RXN-11707","octadecanyl-[acp] reductase","1.2.1.80",NA,"UniRef90_H8ZPX2",40.871,8.81e-80,268,99,"gnl_DSMZ_unitig_0_quiver_consensus",1567955,1566525,"|PWY-6622|","good_blast",NA,NA,0,1,"rxn22065",FALSE,11168
"11169","gnl_DSMZ_unitig_0_quiver_consensus_2879809:2881311","RXN-11707","octadecanyl-[acp] reductase","1.2.1.80",NA,"UniRef90_H8ZPX2",34.756,2.61e-71,243,99,"gnl_DSMZ_unitig_0_quiver_consensus",2879836,2881278,"|PWY-6622|","good_blast",NA,NA,0,1,"rxn22065",FALSE,11169
"11170","gnl_DSMZ_unitig_0_quiver_consensus_1021363:1022832","RXN-11707","octadecanyl-[acp] reductase","1.2.1.80",NA,"UniRef90_H8ZPX2",35.22,3.89e-67,231,99,"gnl_DSMZ_unitig_0_quiver_consensus",1021402,1022817,"|PWY-6622|","good_blast",NA,NA,0,1,"rxn22065",FALSE,11170
"11171","gnl_DSMZ_unitig_0_quiver_consensus_2342958:2343749","ADENPHOSPHOR-RXN","ADENPHOSPHOR-RXN","2.4.2.1",NA,"UniRef90_P46862",60.227,6.37e-91,291,98,"gnl_DSMZ_unitig_0_quiver_consensus",2342958,2343749,"|P121-PWY|","good_blast",NA,NA,0,1,"rxn22072",FALSE,11171
"11172","gnl_DSMZ_unitig_0_quiver_consensus_2342958:2343749","ADENPHOSPHOR-RXN","ADENPHOSPHOR-RXN","2.4.2.1",NA,"UniRef90_P46862",60.227,6.37e-91,291,98,"gnl_DSMZ_unitig_0_quiver_consensus",2342958,2343749,"|P121-PWY|","good_blast",NA,NA,0,1,"rxn22093",FALSE,11172
"11173","gnl_DSMZ_unitig_0_quiver_consensus_439757:440443","RXN3O-54","2-hexaprenyl-6-methoxy-1,4-benzoquinol C-methyltransferase","2.1.1.201",NA,"UniRef90_C1DHS2",45.415,2.1e-58,197,90,"gnl_DSMZ_unitig_0_quiver_consensus",439787,440443,"|PWY3O-19|","bad_blast",NA,NA,0,NA,"rxn22107",FALSE,11173
"11174","gnl_DSMZ_unitig_0_quiver_consensus_439757:440443","RXN3O-54","2-hexaprenyl-6-methoxy-1,4-benzoquinol C-methyltransferase","2.1.1.201",NA,"UniRef90_C1DHS2",45.415,2.1e-58,197,90,"gnl_DSMZ_unitig_0_quiver_consensus",439787,440443,"|PWY3O-19|","bad_blast",NA,NA,0,NA,"rxn22108",FALSE,11174
"11175","gnl_DSMZ_unitig_0_quiver_consensus_439757:440443","RXN3O-54","2-hexaprenyl-6-methoxy-1,4-benzoquinol C-methyltransferase","2.1.1.201",NA,"UniRef90_C1DHS2",45.415,2.1e-58,197,90,"gnl_DSMZ_unitig_0_quiver_consensus",439787,440443,"|PWY3O-19|","bad_blast",NA,NA,0,NA,"rxn22109",FALSE,11175
"11176","gnl_DSMZ_unitig_0_quiver_consensus_439757:440443","RXN3O-54","2-hexaprenyl-6-methoxy-1,4-benzoquinol C-methyltransferase","2.1.1.201",NA,"UniRef90_C1DHS2",45.415,2.1e-58,197,90,"gnl_DSMZ_unitig_0_quiver_consensus",439787,440443,"|PWY3O-19|","bad_blast",NA,NA,0,NA,"rxn22110",FALSE,11176
"11177","gnl_DSMZ_unitig_0_quiver_consensus_439757:440443","RXN3O-54","2-hexaprenyl-6-methoxy-1,4-benzoquinol C-methyltransferase","2.1.1.201",NA,"UniRef90_C1DHS2",45.415,2.1e-58,197,90,"gnl_DSMZ_unitig_0_quiver_consensus",439787,440443,"|PWY3O-19|","bad_blast",NA,NA,0,NA,"rxn22111",FALSE,11177
"11178","gnl_DSMZ_unitig_0_quiver_consensus_1722422:1721931","RXN3O-102","3-demethylubiquinol-6 3-O-methyltransferase","2.1.1.64",NA,"UniRef90_A4SM99",27.869,4.69e-10,56.2,77,"gnl_DSMZ_unitig_0_quiver_consensus",1722422,1721931,"|PWY3O-19|","bad_blast",NA,NA,0,NA,"rxn22118",FALSE,11178
"11179","gnl_DSMZ_unitig_0_quiver_consensus_1722422:1721931","RXN3O-102","3-demethylubiquinol-6 3-O-methyltransferase","2.1.1.64",NA,"UniRef90_A4SM99",27.869,4.69e-10,56.2,77,"gnl_DSMZ_unitig_0_quiver_consensus",1722422,1721931,"|PWY3O-19|","bad_blast",NA,NA,0,NA,"rxn22119",FALSE,11179
"11180","gnl_DSMZ_unitig_0_quiver_consensus_1722422:1721931","RXN3O-102","3-demethylubiquinol-6 3-O-methyltransferase","2.1.1.64",NA,"UniRef90_A4SM99",27.869,4.69e-10,56.2,77,"gnl_DSMZ_unitig_0_quiver_consensus",1722422,1721931,"|PWY3O-19|","bad_blast",NA,NA,0,NA,"rxn22120",FALSE,11180
"11181","gnl_DSMZ_unitig_0_quiver_consensus_2366449:2367504","RXN-11788","GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase","2.4.1.252",NA,"UniRef90_B2SUK8",28.534,4.75e-14,70.9,96,"gnl_DSMZ_unitig_0_quiver_consensus",2366449,2367504,"|PWY-6655|","bad_blast",NA,NA,0,NA,"rxn22135",FALSE,11181
"11182","gnl_DSMZ_unitig_0_quiver_consensus_2384346:2383270","RXN-11791","undecaprenyl-phosphate glucose phosphotransferase","2.7.8.31",NA,"UniRef90_Q48460",31.25,1.24e-31,126,75,"gnl_DSMZ_unitig_0_quiver_consensus",2384346,2383270,"|PWY-6655|","bad_blast",NA,NA,0,NA,"rxn22138",FALSE,11182
"11183","gnl_DSMZ_unitig_0_quiver_consensus_439757:440443","ADOMET-DMK-METHYLTRANSFER-RXN","demethylmenaquinone methyltransferase","2.1.1.163",NA,"UniRef90_P9WFR3",59.13,5.11e-84,269,97,"gnl_DSMZ_unitig_0_quiver_consensus",439757,440443,"|MENAQUINONESYN-PWY|","good_blast","full",NA,0,1,"rxn22187",FALSE,11183
"11184","gnl_DSMZ_unitig_0_quiver_consensus_3009040:3010284","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn22210",FALSE,11184
"11185","gnl_DSMZ_unitig_0_quiver_consensus_2244633:2244070","RXN-4286","4alpha-methyl-5alpha-cholesta-8-en-3-ol isomerase","5.3.3.5",NA,"UniRef50_A0A956BWJ8",24.312,0.006,34.7,76,"gnl_DSMZ_unitig_0_quiver_consensus",2244633,2244070,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn22211",FALSE,11185
"11186","gnl_DSMZ_unitig_0_quiver_consensus_1935118:1934267","RXN-9969","cis-prenyltransferase","2.5.1.87",NA,"UniRef90_A0R0S4",57.895,1.78e-100,319,96,"gnl_DSMZ_unitig_0_quiver_consensus",1935118,1934267,"|PWY-6129|","good_blast",NA,NA,0,1,"rxn22275",FALSE,11186
"11187","gnl_DSMZ_unitig_0_quiver_consensus_2020100:2020804","RXNARA-8002","15-cis-phytoene synthase","2.5.1.32",NA,"UniRef90_P54975",27.843,0.003,36.2,80,"gnl_DSMZ_unitig_0_quiver_consensus",2020100,2020804,"|PWY-6287|","bad_blast",NA,NA,0,NA,"rxn22285",FALSE,11187
"11188","gnl_DSMZ_unitig_0_quiver_consensus_1655370:1654765","RXN-12019","phosphoadenylyl-sulfate reductase","1.8.4.10",NA,"UniRef90_A0R0W2",51.98,6.1e-68,223,86,"gnl_DSMZ_unitig_0_quiver_consensus",1655370,1654765,"|PWY-6683|","good_blast","keyenzyme",NA,0,1,"rxn22316",FALSE,11188
"11189","gnl_DSMZ_unitig_0_quiver_consensus_3015558:3014731","RXN0-4281","methylglyoxal reductase","1.1.1.21/1.1.1.139",NA,"UniRef50_A9D6S7",46.154,7.29e-72,236,98,"gnl_DSMZ_unitig_0_quiver_consensus",3015558,3014785,"|PWY-5453|","good_blast",NA,NA,0,1,"rxn22376",FALSE,11189
"11190","gnl_DSMZ_unitig_0_quiver_consensus_3145534:3146394","RXN0-4281","methylglyoxal reductase","1.1.1.21/1.1.1.139",NA,"UniRef50_A9D6S7",42.391,7.27e-69,228,98,"gnl_DSMZ_unitig_0_quiver_consensus",3145540,3146367,"|PWY-5453|","good_blast",NA,NA,0,1,"rxn22376",FALSE,11190
"11191","gnl_DSMZ_unitig_0_quiver_consensus_3145525:3146352","RXN0-4281","methylglyoxal reductase","1.1.1.21/1.1.1.139",NA,"UniRef50_A0A174U308",40.217,2.28e-59,201,91,"gnl_DSMZ_unitig_0_quiver_consensus",3145525,3146352,"|PWY-5453|","good_blast",NA,NA,0,1,"rxn22376",TRUE,11191
"11192","gnl_DSMZ_unitig_0_quiver_consensus_1850471:1851892","CATAL-RXN","catalase","1.11.1.6/1.11.1.21",NA,"UniRef90_P29422",70.464,0,707,94,"gnl_DSMZ_unitig_0_quiver_consensus",1850471,1851892,"|DETOX1-PWY|","good_blast","full",NA,0,1,"rxn22402",FALSE,11192
"11193","gnl_DSMZ_unitig_0_quiver_consensus_1850462:1851889","CATAL-RXN","catalase","1.11.1.6/1.11.1.21",NA,"UniRef90_P26901",52.391,5.45e-162,505,98,"gnl_DSMZ_unitig_0_quiver_consensus",1850462,1851889,"|DETOX1-PWY|","good_blast","full",NA,0,1,"rxn22402",FALSE,11193
"11194","gnl_DSMZ_unitig_0_quiver_consensus_1850474:1851898","CATAL-RXN","catalase","1.11.1.6/1.11.1.21",NA,"UniRef90_P0A327",48.654,4.42e-146,460,95,"gnl_DSMZ_unitig_0_quiver_consensus",1850474,1851898,"|DETOX1-PWY|","good_blast","full",NA,0,1,"rxn22402",FALSE,11194
"11195","gnl_DSMZ_unitig_0_quiver_consensus_1850474:1851916","CATAL-RXN","catalase","1.11.1.6/1.11.1.21",NA,"UniRef90_P95631",47.629,7.38e-145,456,97,"gnl_DSMZ_unitig_0_quiver_consensus",1850474,1851916,"|DETOX1-PWY|","good_blast","full",NA,0,1,"rxn22402",FALSE,11195
"11196","gnl_DSMZ_unitig_0_quiver_consensus_1850459:1851883","CATAL-RXN","catalase","1.11.1.6/1.11.1.21",NA,"UniRef90_O68146",47.49,5.74e-140,441,98,"gnl_DSMZ_unitig_0_quiver_consensus",1850459,1851883,"|DETOX1-PWY|","good_blast","full",NA,0,1,"rxn22402",FALSE,11196
"11197","gnl_DSMZ_unitig_0_quiver_consensus_1850384:1851916","CATAL-RXN","catalase","1.11.1.6/1.11.1.21",NA,"UniRef90_P94377",36.641,2.02e-107,350,95,"gnl_DSMZ_unitig_0_quiver_consensus",1850384,1851916,"|DETOX1-PWY|","good_blast","full",NA,0,1,"rxn22402",FALSE,11197
"11198","gnl_DSMZ_unitig_0_quiver_consensus_1433507:1433190","RXN-12129","nitric oxide reductase (menaquinol)","1.7.5.2",NA,"UniRef50_A0A8B5X8N0",26.724,7.1,23.9,77,"gnl_DSMZ_unitig_0_quiver_consensus",1433507,1433190,"|PWY-6748|","bad_blast",NA,NA,0,NA,"rxn22424",FALSE,11198
"11199","gnl_DSMZ_unitig_0_quiver_consensus_1722422:1721931","RXN-9225","RXN-9225","2.1.1.222",NA,"UniRef90_A4SM99",27.869,4.69e-10,56.2,77,"gnl_DSMZ_unitig_0_quiver_consensus",1722422,1721931,"|PWY-5855|","bad_blast",NA,NA,0,NA,"rxn22480",FALSE,11199
"11200","gnl_DSMZ_unitig_0_quiver_consensus_1722422:1721931","RXN-9225","RXN-9225","2.1.1.222",NA,"UniRef90_A4SM99",27.869,4.69e-10,56.2,77,"gnl_DSMZ_unitig_0_quiver_consensus",1722422,1721931,"|PWY-5855|","bad_blast",NA,NA,0,NA,"rxn22481",FALSE,11200
"11201","gnl_DSMZ_unitig_0_quiver_consensus_1722422:1721931","RXN-9225","RXN-9225","2.1.1.222",NA,"UniRef90_A4SM99",27.869,4.69e-10,56.2,77,"gnl_DSMZ_unitig_0_quiver_consensus",1722422,1721931,"|PWY-5855|","bad_blast",NA,NA,0,NA,"rxn22482",FALSE,11201
"11202","gnl_DSMZ_unitig_0_quiver_consensus_1722422:1721931","RXN-9225","RXN-9225","2.1.1.222",NA,"UniRef90_A4SM99",27.869,4.69e-10,56.2,77,"gnl_DSMZ_unitig_0_quiver_consensus",1722422,1721931,"|PWY-5855|","bad_blast",NA,NA,0,NA,"rxn22483",FALSE,11202
"11203","gnl_DSMZ_unitig_0_quiver_consensus_10693:11346","RXN-12164","menaquinol oxidase (H+-transporting)","7.1.1.5/1.10.3.12",NA,"UniRef90_U2WT54",52.968,6.52e-55,186,90,"gnl_DSMZ_unitig_0_quiver_consensus",10693,11346,"MQL-OXIDASE-PWY","bad_blast",NA,NA,0,NA,"rxn22486",FALSE,11203
"11204","gnl_DSMZ_unitig_0_quiver_consensus_641648:643732","AMYLOMALT-RXN","amylomaltase","2.4.1.25/2.4.1.3",NA,"UniRef90_P9WK23",49.153,0,578,97,"gnl_DSMZ_unitig_0_quiver_consensus",641648,643732,"|GLYCOCAT-PWY|","good_blast","full",NA,0,1,"rxn22517",FALSE,11204
"11205","gnl_DSMZ_unitig_0_quiver_consensus_2127756:2129336","RXN-12215","hydrogenase","1.12.1.4",NA,"UniRef90_P20845",28.468,6.93e-48,176,88,"gnl_DSMZ_unitig_0_quiver_consensus",2127756,2129336,"|PWY-6744|","bad_blast",NA,NA,0,NA,"rxn22535",FALSE,11205
"11206","gnl_DSMZ_unitig_0_quiver_consensus_2127756:2129336","RXN-12219","methane monooxygenase","1.14.18.3",NA,"UniRef90_P20845",28.468,6.93e-48,176,88,"gnl_DSMZ_unitig_0_quiver_consensus",2127756,2129336,"|PWY-6742|","bad_blast",NA,NA,0,NA,"rxn22537",FALSE,11206
"11207","gnl_DSMZ_unitig_0_quiver_consensus_2021011:2022474","RXN-12223","diapolycopene oxygenase","1.14.99.44",NA,"sp|Q4VKU9|CRTP_METSP",26.113,3.92e-42,158,94,"gnl_DSMZ_unitig_0_quiver_consensus",2021014,2022471,"|PWY-6767|","bad_blast",NA,NA,0,NA,"rxn22631",FALSE,11207
"11208","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22687",FALSE,11208
"11209","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22688",FALSE,11209
"11210","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22689",FALSE,11210
"11211","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22690",FALSE,11211
"11212","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22691",FALSE,11212
"11213","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22692",FALSE,11213
"11214","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22693",FALSE,11214
"11215","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22694",FALSE,11215
"11216","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22695",FALSE,11216
"11217","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22696",FALSE,11217
"11218","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22697",FALSE,11218
"11219","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22698",FALSE,11219
"11220","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22699",FALSE,11220
"11221","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22700",FALSE,11221
"11222","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22701",FALSE,11222
"11223","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22702",FALSE,11223
"11224","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22703",FALSE,11224
"11225","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22704",FALSE,11225
"11226","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22705",FALSE,11226
"11227","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22706",FALSE,11227
"11228","gnl_DSMZ_unitig_0_quiver_consensus_2445017:2444109","RXN-1225","UDP-galactose:MGDG galactosyltransferase","2.4.1.241",NA,"UniRef50_S4ZKU3",24.458,2.1e-14,72.4,99,"gnl_DSMZ_unitig_0_quiver_consensus",2445017,2444109,"|PWY-401|","bad_blast",NA,NA,0,NA,"rxn22707",FALSE,11228
"11229","gnl_DSMZ_unitig_0_quiver_consensus_989464:990222","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn22711",FALSE,11229
"11230","gnl_DSMZ_unitig_0_quiver_consensus_989464:990222","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn22712",FALSE,11230
"11231","gnl_DSMZ_unitig_0_quiver_consensus_3145534:3146394","RXN-9796","5beta-cholestane-3alpha,7alpha,12alpha-triol 3-dehydrogenase","1.1.1.213",NA,"UniRef50_Q8ZH36",34.586,7.01e-44,155,98,"gnl_DSMZ_unitig_0_quiver_consensus",3145564,3146352,"|PWY-6061|","bad_blast",NA,NA,0,NA,"rxn22725",FALSE,11231
"11232","gnl_DSMZ_unitig_0_quiver_consensus_102274:102870","1.1.1.209-RXN","androsterone 3-dehydrogenase","1.1.1.357/1.1.1.213/1.1.1.209/1.1.1.50",NA,"sp|P80702|DIDH_COMTE",25.106,1.61e-07,48.9,95,"gnl_DSMZ_unitig_0_quiver_consensus",102274,102870,"|PWY-6943|","bad_blast",NA,NA,0,NA,"rxn22725",FALSE,11232
"11233","gnl_DSMZ_unitig_0_quiver_consensus_874505:872700","RXN-4301","isoamylase","3.2.1.68",NA,"UniRef90_P10342",30.294,4.85e-73,257,84,"gnl_DSMZ_unitig_0_quiver_consensus",874505,872700,"|PWY-2661|","good_blast",NA,NA,0,1,"rxn22743",FALSE,11233
"11234","gnl_DSMZ_unitig_0_quiver_consensus_2342887:2341514","RXN-19671","phylloquinone reductase","1.6.5.2",NA,"UniRef90_P9WHH7",55.011,3.36e-146,460,99,"gnl_DSMZ_unitig_0_quiver_consensus",2342887,2341514,"|PWY-7999|","good_blast",NA,NA,0,1,"rxn22764",FALSE,11234
"11235","gnl_DSMZ_unitig_0_quiver_consensus_1461178:1459820","3.2.1.91-RXN","cellulose 1,4-beta-cellobiosidase","3.2.1.91",NA,"UniRef90_E4Q361",38.877,7.22e-101,328,99,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459820,"|PWY-6788|","good_blast",NA,NA,0,1,"rxn22766",FALSE,11235
"11236","gnl_DSMZ_unitig_0_quiver_consensus_1777448:1776711","FERREDOXIN-NAD+-REDUCTASE-RXN","Ferredoxin:NADP+ oxidoreductase","1.18.1.3",NA,"UniRef90_B9DYY0",29.183,2.29e-21,91.7,81,"gnl_DSMZ_unitig_0_quiver_consensus",1777448,1776711,"FD-NADH-OXIDO","bad_blast",NA,NA,0,NA,"rxn22825",FALSE,11236
"11237","gnl_DSMZ_unitig_0_quiver_consensus_2029773:2030231","RXN-12376","tRNA (N2-methylguanine26-N2)-methyltransferase","2.1.1.216",NA,"UniRef50_A0A660Z7M1",24.841,1.1,26.9,77,"gnl_DSMZ_unitig_0_quiver_consensus",2029773,2030231,"|PWY-6829|","bad_blast",NA,NA,0,NA,"rxn22833",FALSE,11237
"11238","gnl_DSMZ_unitig_0_quiver_consensus_2029773:2030231","RXN-12376","tRNA (N2-methylguanine26-N2)-methyltransferase","2.1.1.216",NA,"UniRef50_A0A660Z7M1",24.841,1.1,26.9,77,"gnl_DSMZ_unitig_0_quiver_consensus",2029773,2030231,"|PWY-6829|","bad_blast",NA,NA,0,NA,"rxn22834",FALSE,11238
"11239","gnl_DSMZ_unitig_0_quiver_consensus_2029773:2030231","RXN-12376","tRNA (N2-methylguanine26-N2)-methyltransferase","2.1.1.216",NA,"UniRef50_A0A660Z7M1",24.841,1.1,26.9,77,"gnl_DSMZ_unitig_0_quiver_consensus",2029773,2030231,"|PWY-6829|","bad_blast",NA,NA,0,NA,"rxn22835",FALSE,11239
"11240","gnl_DSMZ_unitig_0_quiver_consensus_641648:643732","AMYLOMALT-RXN","amylomaltase","2.4.1.25/2.4.1.3",NA,"UniRef90_P9WK23",49.153,0,578,97,"gnl_DSMZ_unitig_0_quiver_consensus",641648,643732,"|GLYCOCAT-PWY|","good_blast","full",NA,0,1,"rxn22859",FALSE,11240
"11241","gnl_DSMZ_unitig_0_quiver_consensus_2459018:2457528","RXN-1241","coniferaldehyde:NAD(P)+ oxidoreductase","1.2.1.68",NA,"UniRef90_Q9A777",29.385,6.04e-43,160,96,"gnl_DSMZ_unitig_0_quiver_consensus",2458880,2457594,"|PWY-5168|","bad_blast",NA,NA,0,NA,"rxn22875",FALSE,11241
"11242","gnl_DSMZ_unitig_0_quiver_consensus_2021011:2022474","RXN-11974","phytoene desaturase (3,4-didehydrolycopene-forming)","1.3.99.30",NA,"UniRef50_A0A916FCH6",31.772,2.22e-60,212,91,"gnl_DSMZ_unitig_0_quiver_consensus",2021011,2022474,"|PWY-6681|","good_blast",NA,NA,0,1,"rxn22879",FALSE,11242
"11243","gnl_DSMZ_unitig_0_quiver_consensus_2879521:2878382","ALCOHOL-DEHYDROG-RXN","alcohol dehydrogenase","1.1.1.1",NA,"UniRef90_P76553",33.78,5.4e-58,201,97,"gnl_DSMZ_unitig_0_quiver_consensus",2879503,2878385,"|ETOH-ACETYLCOA-ANA-PWY|","good_blast",NA,NA,0,1,"rxn22912",FALSE,11243
"11244","gnl_DSMZ_unitig_0_quiver_consensus_995215:996099","RXN-14517","tRNAPhe (guanine37-N1)-methyltransferase","2.1.1.228",NA,"UniRef90_A6W7V0",55.518,5.21e-89,286,99,"gnl_DSMZ_unitig_0_quiver_consensus",995215,996099,"|PWY-6829|","good_blast",NA,NA,0,1,"rxn22921",FALSE,11244
